Region,Product,Sales,CustomerID,EmployeeName
North,Phone,8994,19403,Bob
North,Tablet,4751,19404,Bob
South,Phone,513,19405,Charlie
North,Laptop,7687,19406,Alice
West,Phone,3303,19407,Charlie
South,Phone,1388,19408,Emma
North,Laptop,9888,19409,Bob
West,Laptop,5040,19410,Alice
North,Laptop,8590,19411,Charlie
North,Laptop,2669,19412,David
North,Phone,4151,19413,Emma
South,Headphones,8517,19414,Emma
East,Laptop,8740,19415,Emma
North,Tablet,680,19416,Charlie
West,Phone,4378,19417,Alice
South,Headphones,3964,19418,Alice
South,Tablet,1029,19419,Bob
West,Phone,6271,19420,Alice
North,Phone,5179,19421,David
East,Tablet,8440,19422,Emma
North,Laptop,1786,19423,Charlie
West,Laptop,2690,19424,Emma
South,Tablet,9398,19425,Emma
East,Headphones,8985,19426,David
South,Laptop,2061,19427,Emma
West,Phone,6128,19428,Emma
North,Phone,3111,19429,David
East,Headphones,7060,19430,David
South,Phone,1160,19431,Alice
South,Laptop,3678,19432,Emma
South,Headphones,3889,19433,Bob
North,Laptop,3563,19434,Bob
East,Headphones,6901,19435,Bob
North,Tablet,8627,19436,David
North,Phone,3340,19437,Emma
North,Headphones,6809,19438,Alice
West,Tablet,7692,19439,Emma
West,Laptop,6554,19440,Bob
West,Tablet,6646,19441,Charlie
East,Laptop,7061,19442,Bob
North,Headphones,9060,19443,David
North,Headphones,1038,19444,Emma
West,Phone,3427,19445,David
North,Phone,2893,19446,Alice
North,Headphones,9422,19447,Emma
South,Laptop,1396,19448,Emma
North,Laptop,7367,19449,Emma
South,Headphones,6845,19450,Charlie
North,Laptop,2868,19451,Emma
East,Headphones,5059,19452,Charlie
West,Phone,8247,19453,Emma
South,Laptop,2880,19454,Bob
West,Phone,514,19455,Alice
South,Tablet,3635,19456,Emma
South,Phone,2777,19457,David
South,Tablet,8702,19458,Bob
East,Phone,2156,19459,David
North,Phone,9939,19460,David
South,Laptop,2160,19461,Charlie
East,Phone,2263,19462,Alice
South,Headphones,9233,19463,David
North,Laptop,2029,19464,Bob
South,Laptop,8365,19465,Alice
East,Laptop,6338,19466,Bob
North,Phone,7410,19467,David
East,Laptop,9872,19468,Alice
North,Tablet,3117,19469,Emma
North,Tablet,3254,19470,David
West,Phone,9620,19471,David
West,Laptop,8601,19472,Charlie
West,Headphones,1926,19473,Bob
North,Headphones,8567,19474,Emma
South,Tablet,5708,19475,Alice
East,Phone,6722,19476,David
East,Phone,8308,19477,David
East,Phone,2561,19478,Emma
West,Phone,3063,19479,David
North,Phone,3303,19480,Bob
West,Laptop,6709,19481,Alice
South,Laptop,2793,19482,Emma
North,Laptop,2125,19483,Emma
East,Headphones,6309,19484,Charlie
West,Laptop,1071,19485,Alice
West,Phone,7899,19486,Emma
South,Phone,2900,19487,David
South,Headphones,9074,19488,Alice
West,Headphones,6329,19489,Bob
South,Tablet,1583,19490,Emma
East,Headphones,2449,19491,Bob
South,Tablet,6030,19492,Emma
South,Laptop,5702,19493,David
West,Phone,5930,19494,Charlie
West,Tablet,3997,19495,David
North,Tablet,5996,19496,Bob
North,Tablet,5430,19497,Alice
West,Headphones,3894,19498,Bob
South,Headphones,9895,19499,Charlie
South,Headphones,1273,19500,Emma
North,Tablet,8293,19501,Emma
North,Laptop,3097,19502,Bob
North,Phone,8481,19503,Alice
East,Headphones,3561,19504,Emma
East,Laptop,3825,19505,Emma
North,Headphones,1903,19506,Charlie
South,Headphones,3820,19507,Charlie
North,Tablet,7739,19508,Alice
East,Tablet,7149,19509,Emma
South,Headphones,7920,19510,David
East,Phone,7639,19511,Bob
South,Headphones,1369,19512,Emma
East,Phone,6942,19513,Bob
South,Laptop,9775,19514,Emma
South,Headphones,1473,19515,Charlie
South,Phone,9917,19516,Alice
South,Laptop,1688,19517,David
West,Laptop,5647,19518,Charlie
East,Tablet,3943,19519,Alice
East,Laptop,6184,19520,Charlie
West,Tablet,1821,19521,Bob
South,Laptop,2523,19522,Emma
South,Laptop,7240,19523,Charlie
East,Phone,5968,19524,Alice
West,Phone,938,19525,Emma
South,Tablet,664,19526,Bob
South,Headphones,6178,19527,Bob
South,Phone,8335,19528,David
North,Laptop,3837,19529,Emma
West,Tablet,3850,19530,Bob
South,Tablet,1487,19531,Charlie
North,Tablet,3029,19532,Bob
West,Laptop,5112,19533,Bob
South,Phone,4345,19534,Bob
East,Headphones,6256,19535,David
North,Tablet,8605,19536,Alice
North,Laptop,1826,19537,Bob
South,Phone,8719,19538,Alice
South,Phone,7424,19539,Emma
North,Headphones,5093,19540,Alice
East,Tablet,7162,19541,Emma
East,Laptop,693,19542,David
West,Phone,9283,19543,Emma
South,Laptop,2989,19544,Emma
East,Phone,6901,19545,Charlie
West,Tablet,8804,19546,David
East,Tablet,2237,19547,Bob
South,Headphones,2561,19548,David
West,Phone,6783,19549,Charlie
West,Laptop,7340,19550,Emma
West,Phone,4059,19551,David
East,Laptop,5961,19552,Charlie
South,Headphones,8099,19553,Bob
West,Phone,4383,19554,Emma
North,Tablet,3751,19555,David
South,Laptop,5553,19556,David
North,Tablet,3514,19557,Emma
North,Headphones,1628,19558,David
West,Headphones,7365,19559,Emma
West,Laptop,6972,19560,Charlie
East,Phone,7916,19561,Emma
East,Tablet,2196,19562,Bob
East,Tablet,8824,19563,Emma
South,Laptop,7907,19564,David
East,Laptop,7745,19565,Emma
North,Laptop,5165,19566,Emma
East,Headphones,4720,19567,Emma
West,Headphones,8074,19568,Bob
East,Tablet,6670,19569,Bob
South,Phone,811,19570,David
South,Laptop,5934,19571,David
North,Headphones,901,19572,Emma
South,Phone,6054,19573,Alice
East,Laptop,2096,19574,Charlie
West,Phone,621,19575,Emma
South,Laptop,1250,19576,Charlie
North,Phone,605,19577,Bob
East,Tablet,7434,19578,David
North,Laptop,9751,19579,Alice
South,Laptop,3738,19580,David
South,Tablet,1744,19581,Bob
North,Laptop,8767,19582,Emma
East,Laptop,7365,19583,Bob
South,Headphones,9701,19584,Alice
West,Tablet,3782,19585,Emma
South,Headphones,2775,19586,Emma
East,Tablet,4308,19587,Alice
South,Phone,9144,19588,David
North,Tablet,1265,19589,Emma
South,Tablet,5082,19590,David
South,Headphones,3215,19591,Charlie
East,Laptop,1997,19592,Alice
North,Tablet,3338,19593,Charlie
East,Laptop,6536,19594,Emma
South,Tablet,5566,19595,Alice
West,Headphones,989,19596,Emma
South,Tablet,6874,19597,Alice
East,Phone,2435,19598,David
West,Tablet,3249,19599,Bob
East,Tablet,9795,19600,Bob
East,Laptop,8312,19601,Alice
North,Laptop,7964,19602,Charlie
West,Phone,8277,19603,Alice
South,Tablet,8917,19604,David
East,Laptop,6786,19605,Charlie
South,Tablet,4649,19606,Alice
North,Headphones,6348,19607,Alice
North,Headphones,8156,19608,Emma
West,Phone,2845,19609,David
North,Headphones,6049,19610,David
North,Laptop,7180,19611,Bob
South,Laptop,9270,19612,Emma
North,Phone,2198,19613,Charlie
North,Tablet,7484,19614,Bob
East,Laptop,6537,19615,David
North,Headphones,5756,19616,Alice
East,Laptop,7051,19617,Emma
North,Phone,778,19618,David
North,Headphones,1968,19619,David
West,Headphones,9632,19620,Emma
West,Headphones,2818,19621,David
East,Phone,5036,19622,Bob
North,Phone,5847,19623,Emma
South,Tablet,6439,19624,David
West,Tablet,2283,19625,David
South,Tablet,7130,19626,Emma
West,Phone,3726,19627,Alice
West,Headphones,9677,19628,Charlie
North,Headphones,3319,19629,Emma
West,Laptop,4470,19630,Alice
South,Tablet,924,19631,David
West,Headphones,2605,19632,Bob
East,Headphones,2970,19633,David
North,Headphones,6394,19634,David
North,Headphones,4294,19635,Alice
East,Phone,3391,19636,Emma
East,Tablet,3647,19637,Charlie
East,Headphones,4551,19638,Charlie
West,Headphones,4151,19639,Emma
North,Headphones,8401,19640,Emma
East,Headphones,1674,19641,Bob
West,Laptop,3449,19642,Emma
East,Headphones,9128,19643,Bob
South,Headphones,6616,19644,Emma
South,Headphones,734,19645,Bob
North,Laptop,8412,19646,Emma
West,Phone,5270,19647,Emma
South,Laptop,5628,19648,Charlie
South,Headphones,5356,19649,David
West,Phone,8659,19650,David
East,Headphones,2974,19651,Bob
West,Phone,726,19652,Alice
East,Headphones,6660,19653,Charlie
South,Headphones,5301,19654,Emma
South,Phone,5857,19655,Charlie
South,Phone,8048,19656,Alice
North,Headphones,4495,19657,Charlie
North,Laptop,1910,19658,Alice
North,Laptop,5264,19659,Alice
West,Laptop,1837,19660,Alice
South,Laptop,5920,19661,Alice
South,Phone,617,19662,Alice
West,Phone,2368,19663,Emma
North,Laptop,2597,19664,Charlie
West,Tablet,2313,19665,David
North,Tablet,9234,19666,David
South,Tablet,2874,19667,Emma
East,Headphones,2026,19668,Bob
North,Laptop,7587,19669,Alice
South,Headphones,9961,19670,Charlie
South,Phone,9293,19671,Alice
East,Phone,4114,19672,Alice
South,Tablet,2649,19673,David
South,Tablet,3801,19674,Alice
North,Phone,9079,19675,Charlie
North,Tablet,4180,19676,Charlie
East,Tablet,3782,19677,David
East,Phone,3196,19678,Emma
South,Headphones,4651,19679,David
North,Tablet,1805,19680,David
East,Headphones,1216,19681,Alice
East,Tablet,6345,19682,Bob
West,Laptop,6258,19683,Emma
East,Headphones,4155,19684,Emma
South,Headphones,6859,19685,Emma
North,Tablet,9005,19686,Alice
East,Headphones,2780,19687,David
West,Laptop,3122,19688,Alice
North,Phone,9579,19689,Charlie
East,Laptop,4842,19690,Bob
West,Phone,2989,19691,Bob
East,Laptop,2422,19692,Alice
North,Laptop,6778,19693,David
North,Headphones,8615,19694,Emma
North,Laptop,8549,19695,Charlie
South,Tablet,4529,19696,Charlie
East,Tablet,3563,19697,Bob
South,Tablet,8852,19698,David
North,Tablet,4392,19699,Emma
West,Headphones,2237,19700,Bob
East,Tablet,4720,19701,David
South,Laptop,7580,19702,Emma
East,Tablet,3895,19703,Alice
West,Headphones,2954,19704,David
South,Phone,5457,19705,Charlie
North,Laptop,2787,19706,David
South,Laptop,9928,19707,David
East,Headphones,8650,19708,David
East,Phone,6792,19709,Emma
East,Tablet,9898,19710,Emma
East,Phone,9196,19711,Alice
North,Laptop,4233,19712,Alice
South,Laptop,9392,19713,Emma
North,Laptop,5613,19714,Emma
North,Phone,3505,19715,Bob
North,Tablet,5290,19716,David
East,Laptop,510,19717,David
East,Headphones,5721,19718,Charlie
East,Tablet,4177,19719,Emma
South,Laptop,9664,19720,Emma
West,Tablet,7834,19721,Alice
East,Headphones,5664,19722,Alice
South,Phone,9533,19723,David
East,Laptop,7360,19724,David
East,Headphones,8605,19725,Emma
North,Laptop,784,19726,David
North,Laptop,7043,19727,Emma
North,Phone,6070,19728,Charlie
South,Phone,6231,19729,Charlie
West,Tablet,8111,19730,Bob
West,Headphones,2935,19731,Alice
South,Headphones,8023,19732,Bob
East,Phone,1529,19733,Charlie
South,Laptop,7084,19734,David
East,Tablet,8591,19735,Alice
South,Phone,4951,19736,Alice
South,Tablet,3466,19737,Bob
South,Tablet,8255,19738,Alice
West,Headphones,1053,19739,Charlie
North,Tablet,767,19740,David
South,Headphones,7635,19741,Bob
West,Laptop,1740,19742,David
North,Laptop,4659,19743,Bob
North,Phone,2989,19744,Emma
South,Laptop,8358,19745,Alice
East,Headphones,5894,19746,Emma
East,Tablet,9161,19747,Alice
East,Tablet,3787,19748,Emma
South,Laptop,2519,19749,David
East,Headphones,5813,19750,Charlie
West,Tablet,4817,19751,Bob
West,Laptop,6324,19752,Alice
West,Headphones,9572,19753,Bob
West,Headphones,1338,19754,Charlie
North,Tablet,9443,19755,Emma
West,Phone,8961,19756,David
East,Phone,5327,19757,Bob
South,Headphones,7487,19758,Emma
East,Headphones,4003,19759,Alice
West,Laptop,8324,19760,Bob
North,Headphones,2575,19761,Bob
West,Laptop,1812,19762,Alice
South,Laptop,2784,19763,Charlie
East,Laptop,9075,19764,Emma
South,Headphones,3308,19765,Bob
South,Headphones,9495,19766,Emma
South,Laptop,9788,19767,David
East,Tablet,7021,19768,Emma
West,Headphones,6855,19769,Emma
South,Phone,4219,19770,Alice
East,Tablet,5271,19771,Emma
North,Phone,3196,19772,Charlie
East,Headphones,6296,19773,Emma
North,Tablet,1308,19774,David
East,Headphones,3793,19775,Emma
West,Headphones,9997,19776,Alice
South,Tablet,3959,19777,David
West,Headphones,2919,19778,Alice
East,Tablet,4724,19779,Charlie
South,Headphones,8071,19780,Charlie
North,Laptop,6863,19781,Alice
East,Phone,9888,19782,Charlie
South,Laptop,5067,19783,Alice
North,Headphones,4024,19784,Bob
North,Headphones,7251,19785,Emma
West,Headphones,6737,19786,Bob
East,Laptop,9736,19787,Charlie
North,Headphones,5819,19788,Alice
South,Tablet,2367,19789,Alice
North,Phone,1875,19790,Alice
North,Headphones,8630,19791,Alice
West,Headphones,5901,19792,Emma
West,Phone,9303,19793,David
South,Phone,7492,19794,Bob
West,Phone,3816,19795,Charlie
North,Laptop,2098,19796,Alice
North,Laptop,5449,19797,Bob
West,Headphones,7072,19798,David
North,Phone,1138,19799,Bob
North,Headphones,4666,19800,Charlie
South,Headphones,1145,19801,Alice
West,Headphones,6384,19802,Charlie
North,Laptop,7168,19803,Alice
West,Phone,589,19804,David
South,Headphones,9515,19805,Charlie
West,Laptop,1050,19806,Bob
North,Tablet,8751,19807,David
West,Tablet,5724,19808,Charlie
North,Headphones,6081,19809,Alice
North,Headphones,4678,19810,David
North,Phone,9935,19811,Alice
South,Phone,3979,19812,Emma
West,Headphones,9637,19813,Bob
South,Laptop,6591,19814,Alice
West,Headphones,3133,19815,Charlie
South,Phone,7290,19816,Emma
East,Phone,4001,19817,David
North,Laptop,1389,19818,Charlie
North,Headphones,9265,19819,David
South,Phone,9204,19820,Emma
East,Headphones,7746,19821,Charlie
North,Phone,4660,19822,Alice
West,Tablet,4551,19823,Charlie
South,Tablet,2730,19824,Bob
North,Tablet,5685,19825,Alice
North,Phone,7875,19826,Bob
South,Laptop,6697,19827,Charlie
South,Tablet,2783,19828,Charlie
West,Phone,5484,19829,David
West,Headphones,1111,19830,Charlie
North,Tablet,9129,19831,Alice
North,Laptop,7337,19832,Bob
South,Laptop,7606,19833,Emma
North,Laptop,7775,19834,Bob
North,Headphones,9215,19835,David
South,Headphones,4077,19836,Emma
North,Laptop,6986,19837,Emma
North,Laptop,2761,19838,Charlie
East,Laptop,1523,19839,David
West,Headphones,9013,19840,David
South,Headphones,7735,19841,Charlie
East,Phone,4257,19842,Alice
West,Tablet,8568,19843,Charlie
West,Headphones,9141,19844,David
West,Laptop,1784,19845,Emma
East,Tablet,2160,19846,Alice
East,Headphones,5853,19847,David
West,Tablet,1403,19848,David
North,Phone,9869,19849,Charlie
North,Headphones,9021,19850,Bob
East,Laptop,9328,19851,David
East,Laptop,6510,19852,Bob
East,Phone,912,19853,Alice
West,Phone,7139,19854,Emma
North,Phone,4333,19855,Bob
East,Phone,2915,19856,Bob
East,Phone,3086,19857,Bob
South,Headphones,6071,19858,Bob
West,Headphones,9172,19859,Bob
South,Tablet,7057,19860,Alice
North,Phone,6780,19861,David
South,Laptop,3382,19862,Emma
South,Laptop,3019,19863,David
South,Phone,4900,19864,Alice
West,Phone,9346,19865,Alice
North,Phone,680,19866,Bob
South,Phone,4625,19867,Alice
West,Phone,3519,19868,Alice
North,Laptop,1264,19869,Bob
East,Tablet,4635,19870,Alice
South,Phone,5538,19871,Alice
North,Phone,7299,19872,Alice
South,Phone,3890,19873,Charlie
East,Headphones,1564,19874,David
North,Laptop,2956,19875,Charlie
West,Laptop,6181,19876,David
North,Tablet,1846,19877,Bob
West,Headphones,7497,19878,Bob
North,Headphones,9874,19879,David
West,Headphones,4632,19880,David
East,Tablet,2953,19881,Emma
East,Tablet,1038,19882,David
East,Tablet,2803,19883,David
North,Headphones,6921,19884,Bob
East,Laptop,748,19885,Bob
South,Headphones,9732,19886,Alice
East,Tablet,1891,19887,Alice
West,Headphones,2672,19888,Bob
West,Phone,1835,19889,Alice
West,Headphones,2759,19890,Charlie
North,Headphones,7115,19891,Charlie
South,Laptop,6034,19892,Alice
East,Laptop,9191,19893,Alice
South,Laptop,1310,19894,David
South,Phone,5484,19895,David
West,Laptop,7848,19896,Charlie
West,Phone,8056,19897,Charlie
West,Tablet,4213,19898,David
North,Laptop,4204,19899,David
South,Headphones,1710,19900,David
South,Headphones,4245,19901,Alice
North,Phone,8291,19902,Bob
North,Laptop,1991,19903,Charlie
North,Headphones,7801,19904,Emma
South,Tablet,6960,19905,David
South,Laptop,3548,19906,Alice
West,Tablet,5419,19907,Charlie
West,Headphones,3434,19908,David
South,Laptop,6610,19909,Alice
West,Phone,2317,19910,Charlie
North,Headphones,7113,19911,Charlie
East,Tablet,4819,19912,Emma
West,Laptop,1775,19913,Emma
South,Tablet,7731,19914,Charlie
West,Tablet,3377,19915,Alice
West,Phone,4514,19916,David
West,Phone,4587,19917,David
East,Headphones,1647,19918,Charlie
North,Phone,737,19919,David
South,Phone,2622,19920,Emma
East,Headphones,8109,19921,David
South,Headphones,5095,19922,Bob
South,Headphones,4483,19923,Emma
South,Headphones,8634,19924,Emma
East,Tablet,6106,19925,Charlie
North,Tablet,9678,19926,Charlie
South,Headphones,2123,19927,David
North,Headphones,7726,19928,David
North,Laptop,1222,19929,Charlie
West,Laptop,1595,19930,Alice
East,Laptop,4327,19931,David
East,Phone,4785,19932,Alice
West,Tablet,1495,19933,Emma
West,Tablet,6181,19934,Bob
North,Laptop,5161,19935,Alice
South,Laptop,1492,19936,David
East,Tablet,3283,19937,Charlie
South,Phone,8847,19938,Charlie
South,Laptop,6182,19939,Bob
West,Headphones,6461,19940,Bob
South,Laptop,5268,19941,Emma
North,Tablet,6260,19942,Alice
West,Tablet,5704,19943,Bob
South,Laptop,8052,19944,Emma
West,Laptop,8746,19945,Emma
North,Headphones,584,19946,Emma
North,Headphones,6476,19947,David
South,Phone,8647,19948,Bob
West,Phone,7584,19949,Charlie
South,Headphones,3279,19950,Emma
South,Phone,6555,19951,Charlie
West,Phone,3169,19952,David
South,Laptop,1508,19953,Alice
North,Headphones,2864,19954,David
West,Laptop,4186,19955,David
West,Laptop,7268,19956,Bob
West,Phone,2699,19957,Emma
West,Laptop,1409,19958,David
South,Tablet,3939,19959,Emma
South,Phone,6382,19960,Charlie
North,Tablet,3413,19961,Alice
East,Phone,5195,19962,Alice
East,Laptop,1506,19963,Charlie
North,Phone,7614,19964,Bob
East,Tablet,1643,19965,Charlie
North,Phone,8052,19966,Charlie
South,Tablet,1724,19967,Bob
West,Headphones,4995,19968,Bob
West,Laptop,8759,19969,David
South,Tablet,9706,19970,Emma
West,Headphones,681,19971,Alice
West,Laptop,6832,19972,Bob
East,Headphones,5446,19973,Bob
South,Tablet,7950,19974,David
East,Laptop,3445,19975,David
East,Headphones,9346,19976,Emma
West,Tablet,4186,19977,Bob
West,Headphones,2788,19978,Bob
South,Laptop,3331,19979,David
West,Laptop,9413,19980,Charlie
West,Laptop,3748,19981,Emma
South,Tablet,9892,19982,Bob
West,Headphones,9001,19983,Alice
East,Headphones,1525,19984,Alice
South,Tablet,4912,19985,David
West,Laptop,6402,19986,Alice
North,Phone,4143,19987,David
South,Laptop,9059,19988,Charlie
South,Phone,5150,19989,David
North,Laptop,1749,19990,Bob
West,Tablet,3483,19991,Alice
West,Phone,5075,19992,Bob
South,Tablet,7947,19993,Alice
South,Phone,9631,19994,Alice
West,Headphones,4609,19995,David
West,Phone,4523,19996,Emma
East,Phone,8469,19997,Alice
South,Phone,1089,19998,Alice
South,Headphones,2282,19999,Emma
North,Tablet,5068,20000,Bob
East,Headphones,9899,20001,Alice
West,Phone,4912,20002,David
East,Laptop,9538,20003,Emma
West,Headphones,5180,20004,Emma
West,Laptop,9490,20005,Alice
East,Headphones,970,20006,Bob
South,Headphones,5327,20007,Bob
West,Phone,5567,20008,Charlie
East,Tablet,3494,20009,Charlie
North,Tablet,3629,20010,David
East,Phone,6667,20011,Alice
North,Headphones,1813,20012,Bob
West,Tablet,7046,20013,Charlie
East,Tablet,9739,20014,Alice
East,Tablet,9779,20015,Alice
North,Phone,8434,20016,Bob
East,Laptop,5858,20017,Alice
East,Laptop,782,20018,Emma
West,Laptop,8109,20019,Charlie
East,Laptop,1898,20020,David
South,Laptop,3233,20021,Charlie
North,Tablet,4567,20022,Alice
East,Tablet,2857,20023,Emma
North,Headphones,3738,20024,Charlie
North,Tablet,8489,20025,Bob
North,Phone,7710,20026,Emma
East,Headphones,1287,20027,Charlie
East,Tablet,8734,20028,Alice
North,Headphones,6284,20029,Bob
South,Headphones,5143,20030,Alice
North,Laptop,4821,20031,Alice
South,Headphones,5228,20032,Bob
North,Tablet,6140,20033,Emma
West,Laptop,3910,20034,Charlie
North,Tablet,1858,20035,Emma
North,Laptop,9896,20036,Bob
East,Tablet,1037,20037,Charlie
South,Laptop,4368,20038,Bob
West,Laptop,5076,20039,David
South,Phone,5025,20040,David
West,Tablet,4083,20041,Emma
North,Headphones,8398,20042,Bob
East,Laptop,1850,20043,Charlie
East,Tablet,9636,20044,Emma
South,Laptop,4356,20045,David
East,Phone,3125,20046,David
South,Phone,4807,20047,David
South,Phone,9542,20048,Emma
West,Phone,3425,20049,Charlie
South,Headphones,9687,20050,David
West,Headphones,7214,20051,Emma
East,Laptop,7697,20052,Emma
South,Tablet,6506,20053,Alice
South,Phone,9041,20054,Alice
North,Phone,2037,20055,Charlie
South,Headphones,3228,20056,David
South,Headphones,7881,20057,Alice
North,Phone,4846,20058,Charlie
North,Tablet,2866,20059,Alice
East,Laptop,7528,20060,David
South,Laptop,7368,20061,Emma
East,Laptop,4375,20062,David
East,Laptop,6541,20063,Alice
North,Tablet,4101,20064,David
West,Tablet,4674,20065,Emma
East,Tablet,1423,20066,Bob
West,Headphones,1118,20067,Emma
South,Phone,4900,20068,Alice
North,Tablet,6842,20069,Emma
South,Laptop,3803,20070,Charlie
South,Tablet,9739,20071,David
North,Phone,6080,20072,Bob
South,Headphones,8100,20073,Bob
North,Laptop,8622,20074,David
West,Headphones,582,20075,David
South,Tablet,592,20076,Charlie
North,Laptop,7260,20077,Emma
East,Laptop,7875,20078,Bob
South,Tablet,8337,20079,Alice
West,Tablet,7224,20080,David
North,Phone,3548,20081,David
South,Tablet,1967,20082,Bob
South,Tablet,5989,20083,David
South,Tablet,3198,20084,Bob
West,Laptop,9483,20085,Alice
North,Phone,975,20086,Alice
East,Laptop,9195,20087,Bob
East,Tablet,730,20088,David
East,Phone,7521,20089,Charlie
North,Tablet,7333,20090,Charlie
East,Laptop,2756,20091,Emma
West,Laptop,4470,20092,Charlie
North,Tablet,5338,20093,David
South,Phone,883,20094,Charlie
West,Laptop,1260,20095,Emma
South,Tablet,5743,20096,Alice
East,Headphones,4452,20097,Bob
West,Tablet,1442,20098,Charlie
North,Tablet,3195,20099,Bob
West,Phone,1796,20100,Bob
South,Tablet,2647,20101,Alice
North,Headphones,7374,20102,Emma
West,Tablet,4896,20103,David
West,Headphones,1108,20104,David
West,Laptop,1381,20105,David
West,Tablet,7816,20106,Emma
North,Phone,5391,20107,Emma
South,Tablet,6980,20108,Emma
West,Headphones,8005,20109,Charlie
North,Headphones,2494,20110,Bob
South,Phone,1823,20111,Emma
West,Headphones,8268,20112,Emma
South,Tablet,1511,20113,Charlie
South,Headphones,7403,20114,Bob
North,Tablet,1188,20115,David
South,Tablet,4568,20116,Alice
North,Headphones,9934,20117,Emma
West,Phone,3947,20118,Emma
South,Laptop,8397,20119,Alice
South,Phone,7755,20120,Emma
East,Laptop,8575,20121,Emma
West,Phone,9132,20122,Emma
West,Tablet,9916,20123,Alice
East,Tablet,2962,20124,Charlie
East,Headphones,5623,20125,Charlie
North,Laptop,4678,20126,Alice
North,Laptop,6649,20127,Charlie
South,Headphones,2252,20128,David
South,Phone,5129,20129,David
South,Headphones,6416,20130,Alice
South,Phone,5046,20131,Bob
North,Headphones,3859,20132,Emma
West,Laptop,5513,20133,Bob
South,Laptop,8104,20134,Emma
West,Phone,4514,20135,Charlie
South,Laptop,1399,20136,Charlie
East,Laptop,1689,20137,David
South,Laptop,1152,20138,Bob
South,Laptop,8496,20139,Alice
South,Tablet,1482,20140,Emma
North,Headphones,1075,20141,Charlie
East,Headphones,9024,20142,Emma
South,Tablet,4807,20143,Alice
South,Laptop,8980,20144,Emma
West,Headphones,7253,20145,David
East,Headphones,8240,20146,Alice
South,Headphones,1555,20147,Alice
West,Phone,6526,20148,Emma
West,Tablet,4869,20149,Emma
North,Phone,1824,20150,Charlie
West,Phone,4095,20151,Emma
South,Tablet,4327,20152,Alice
North,Headphones,2823,20153,Emma
North,Phone,2382,20154,Charlie
South,Headphones,1653,20155,Bob
East,Phone,3870,20156,David
West,Headphones,8788,20157,Alice
North,Laptop,776,20158,Charlie
East,Laptop,5904,20159,David
South,Laptop,5792,20160,Emma
West,Tablet,9023,20161,Emma
West,Laptop,4698,20162,Bob
North,Phone,4196,20163,Emma
West,Headphones,3702,20164,David
West,Headphones,2586,20165,Charlie
West,Headphones,806,20166,Bob
West,Headphones,1383,20167,David
South,Phone,7163,20168,Charlie
East,Headphones,6689,20169,David
South,Phone,4789,20170,Emma
South,Phone,4089,20171,David
North,Headphones,4141,20172,Bob
West,Headphones,7836,20173,David
South,Headphones,5608,20174,Alice
West,Phone,2662,20175,Emma
South,Tablet,7209,20176,David
South,Phone,5667,20177,Charlie
North,Tablet,3641,20178,Emma
East,Headphones,6631,20179,Charlie
East,Phone,5103,20180,Bob
South,Headphones,654,20181,Alice
North,Tablet,4130,20182,David
West,Tablet,9152,20183,Emma
West,Phone,1896,20184,David
South,Phone,9482,20185,David
East,Phone,7297,20186,Emma
North,Phone,7094,20187,Alice
East,Laptop,4209,20188,Alice
West,Laptop,2367,20189,Bob
East,Headphones,1076,20190,Emma
West,Tablet,7763,20191,Emma
North,Tablet,4264,20192,Charlie
North,Headphones,9053,20193,Charlie
South,Headphones,956,20194,Charlie
South,Headphones,4061,20195,Alice
East,Laptop,3610,20196,Bob
North,Headphones,4029,20197,Bob
North,Tablet,5407,20198,David
South,Headphones,5468,20199,Bob
West,Phone,9041,20200,Charlie
East,Tablet,5047,20201,Emma
East,Tablet,4583,20202,David
South,Tablet,608,20203,Alice
North,Laptop,8251,20204,Bob
South,Laptop,1731,20205,Emma
South,Tablet,1076,20206,Charlie
South,Phone,740,20207,Alice
South,Tablet,8066,20208,Alice
West,Laptop,6309,20209,Bob
West,Phone,7221,20210,Emma
North,Tablet,870,20211,Charlie
South,Laptop,6554,20212,Charlie
West,Phone,597,20213,Charlie
North,Headphones,6106,20214,Charlie
South,Headphones,8656,20215,Bob
East,Tablet,2955,20216,Bob
West,Headphones,3946,20217,Emma
North,Laptop,5311,20218,David
East,Phone,8327,20219,Bob
South,Tablet,3191,20220,Charlie
South,Phone,1472,20221,Emma
South,Phone,8306,20222,Charlie
West,Phone,3423,20223,Bob
North,Laptop,5501,20224,Emma
East,Tablet,1308,20225,Charlie
North,Headphones,7976,20226,David
West,Phone,6463,20227,Alice
North,Phone,6435,20228,Alice
West,Phone,4730,20229,Charlie
South,Laptop,827,20230,Alice
East,Headphones,1182,20231,David
South,Phone,623,20232,David
North,Laptop,1253,20233,Charlie
South,Laptop,8614,20234,David
East,Phone,2106,20235,Alice
South,Phone,7025,20236,Charlie
East,Laptop,4078,20237,Alice
East,Laptop,5166,20238,David
South,Phone,7708,20239,David
West,Laptop,3345,20240,Emma
North,Laptop,3438,20241,Bob
West,Phone,6819,20242,Bob
West,Phone,2927,20243,Charlie
South,Tablet,8856,20244,Alice
North,Headphones,8656,20245,Bob
North,Phone,7407,20246,Charlie
West,Phone,8232,20247,David
South,Phone,6386,20248,Bob
North,Headphones,9892,20249,Alice
West,Tablet,5668,20250,Emma
North,Laptop,3781,20251,Emma
